Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
213.186.33.99-51.210.97.41-53-39575-17,51.210.97.41,39575,213.186.33.99,53,17,18/03/2024 11:09:33 AM,5168,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26702.78637770898,386.9969040247678,5168.0,0.0,5168.0,5168.0,0,0,0,0,0,5168.0,5168.0,0.0,5168.0,5168.0,0,0,0,0,0,16,0.0,386.9969040247678,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-53354-17,51.210.97.41,53354,213.186.33.99,53,17,18/03/2024 10:56:46 AM,10693,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15243.617319741888,187.03824932198637,10693.0,0.0,10693.0,10693.0,0,0,0,0,0,10693.0,10693.0,0.0,10693.0,10693.0,0,0,0,0,0,16,0.0,187.03824932198637,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-59307-17,51.210.97.41,59307,213.186.33.99,53,17,18/03/2024 11:05:00 AM,3546,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,38917.089678510994,564.0157924421884,3546.0,0.0,3546.0,3546.0,0,0,0,0,0,3546.0,3546.0,0.0,3546.0,3546.0,0,0,0,0,0,16,0.0,564.0157924421884,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-44158-17,51.210.97.41,44158,213.186.33.99,53,17,18/03/2024 10:55:10 AM,5434,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,29996.319470003684,368.05299963194705,5434.0,0.0,5434.0,5434.0,0,0,0,0,0,5434.0,5434.0,0.0,5434.0,5434.0,0,0,0,0,0,16,0.0,368.05299963194705,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-34324-17,51.210.97.41,34324,213.186.33.99,53,17,18/03/2024 11:05:45 AM,3675,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,44353.74149659864,544.21768707483,3675.0,0.0,3675.0,3675.0,0,0,0,0,0,3675.0,3675.0,0.0,3675.0,3675.0,0,0,0,0,0,16,0.0,544.21768707483,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
193.227.62.194-51.210.97.41-62900-445-6,193.227.62.194,62900,51.210.97.41,445,6,18/03/2024 11:06:37 AM,23,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,23.0,23.0,0.0,23.0,23.0,0,0,0,0,0,52,0.0,86956.52173913043,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
217.133.221.210-51.210.97.41-49480-443-6,217.133.221.210,49480,51.210.97.41,443,6,18/03/2024 11:09:18 AM,9538430,12,9,810.0,4655.0,458.0,0.0,67.49999999999999,144.42896964503788,2848.0,0.0,517.2222222222222,963.9905053704857,572.9454428034802,2.2016201827764106,476921.5,1828054.1376511601,8221746.0,2.0,9151639.0,831967.1818181819,2456065.0925259218,8221746.0,2.0,866157.0,108269.625,174503.49059377212,386860.0,21.0,0,0,0,0,384,304,1.2580686758722348,0.9435515069041761,0.0,2848.0,248.40909090909085,646.1780426249121,417546.0627705627,0,1,0,0,0,0,0,0,0.0,260.23809523809524,67.5,517.2222222222222,0,0,0,0,0,0,12,810,9,4655,-1,504,4,0,1316682.0,0.0,1316682.0,1316682.0,8221746.0,0.0,8221746.0,8221746.0,No Label
51.210.97.41-91.148.190.134-9559-55783-6,91.148.190.134,55783,51.210.97.41,9559,6,18/03/2024 11:00:25 AM,38243,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.44572863007609,19121.5,27015.01457523205,38224.0,19.0,0,0,0,0,0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,24,44,26.148576210025364,52.29715242005073,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-35417-17,51.210.97.41,35417,213.186.33.99,53,17,18/03/2024 11:06:53 AM,7583,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,21495.45034946591,263.74785704866144,7583.0,0.0,7583.0,7583.0,0,0,0,0,0,7583.0,7583.0,0.0,7583.0,7583.0,0,0,0,0,0,16,0.0,263.74785704866144,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
198.199.111.50-51.210.97.41-37276-587-6,198.199.111.50,37276,51.210.97.41,587,6,18/03/2024 11:06:49 AM,30,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0,0,0,0,0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,40,0.0,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-42799-17,51.210.97.41,42799,213.186.33.99,53,17,18/03/2024 10:55:30 AM,5126,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26921.576277799453,390.167772142021,5126.0,0.0,5126.0,5126.0,0,0,0,0,0,5126.0,5126.0,0.0,5126.0,5126.0,0,0,0,0,0,16,0.0,390.167772142021,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-53283-17,51.210.97.41,53283,213.186.33.99,53,17,18/03/2024 11:04:56 AM,10724,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15199.552405818726,186.4975755315181,10724.0,0.0,10724.0,10724.0,0,0,0,0,0,10724.0,10724.0,0.0,10724.0,10724.0,0,0,0,0,0,16,0.0,186.4975755315181,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37462-17,51.210.97.41,37462,213.186.33.99,53,17,18/03/2024 11:07:25 AM,5286,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30836.171017782824,378.35792659856224,5286.0,0.0,5286.0,5286.0,0,0,0,0,0,5286.0,5286.0,0.0,5286.0,5286.0,0,0,0,0,0,16,0.0,378.35792659856224,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37892-17,51.210.97.41,37892,213.186.33.99,53,17,18/03/2024 11:06:13 AM,5191,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,31400.50086688499,385.2822192255827,5191.0,0.0,5191.0,5191.0,0,0,0,0,0,5191.0,5191.0,0.0,5191.0,5191.0,0,0,0,0,0,16,0.0,385.2822192255827,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54597-17,51.210.97.41,54597,213.186.33.99,53,17,18/03/2024 11:07:37 AM,5314,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30673.692133985696,376.3643206624012,5314.0,0.0,5314.0,5314.0,0,0,0,0,0,5314.0,5314.0,0.0,5314.0,5314.0,0,0,0,0,0,16,0.0,376.3643206624012,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
167.114.37.1-51.210.97.41-0-0-0,167.114.37.1,0,51.210.97.41,0,0,18/03/2024 11:07:34 AM,86129666,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09288321169154423,1.2304238E7,1.538830287280171E7,3.0288023E7,29.0,5.6784284E7,2.8392142E7,2681223.049252337,3.0288053E7,2.6496231E7,8.6129666E7,2.15324165E7,1.4445142316691438E7,3.0288077E7,29.0,0,0,0,0,0,0,0.03483120438432909,0.058052007307215145,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,32.666666666666664,5.507570547286102,39.0,29.0,2.8709838E7,1974171.6224865052,3.0288023E7,2.6496192E7,No Label
213.186.33.99-51.210.97.41-53-36543-17,51.210.97.41,36543,213.186.33.99,53,17,18/03/2024 10:57:23 AM,5815,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,28030.954428202924,343.93809114359414,5815.0,0.0,5815.0,5815.0,0,0,0,0,0,5815.0,5815.0,0.0,5815.0,5815.0,0,0,0,0,0,16,0.0,343.93809114359414,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-36614-17,51.210.97.41,36614,213.186.33.99,53,17,18/03/2024 10:59:11 AM,5299,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30760.520852991132,377.42970371768257,5299.0,0.0,5299.0,5299.0,0,0,0,0,0,5299.0,5299.0,0.0,5299.0,5299.0,0,0,0,0,0,16,0.0,377.42970371768257,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-51740-17,51.210.97.41,51740,213.186.33.99,53,17,18/03/2024 11:04:04 AM,3500,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,39428.57142857143,571.4285714285714,3500.0,0.0,3500.0,3500.0,0,0,0,0,0,3500.0,3500.0,0.0,3500.0,3500.0,0,0,0,0,0,16,0.0,571.4285714285714,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-33159-17,51.210.97.41,33159,213.186.33.99,53,17,18/03/2024 11:02:04 AM,5203,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26523.15971554872,384.3936190659235,5203.0,0.0,5203.0,5203.0,0,0,0,0,0,5203.0,5203.0,0.0,5203.0,5203.0,0,0,0,0,0,16,0.0,384.3936190659235,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-56528-17,51.210.97.41,56528,213.186.33.99,53,17,18/03/2024 11:09:29 AM,5298,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26047.5651189128,377.5009437523594,5298.0,0.0,5298.0,5298.0,0,0,0,0,0,5298.0,5298.0,0.0,5298.0,5298.0,0,0,0,0,0,16,0.0,377.5009437523594,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54739-17,51.210.97.41,54739,213.186.33.99,53,17,18/03/2024 11:12:38 AM,3782,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,36488.630354309884,528.820729772607,3782.0,0.0,3782.0,3782.0,0,0,0,0,0,3782.0,3782.0,0.0,3782.0,3782.0,0,0,0,0,0,16,0.0,528.820729772607,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54551-17,51.210.97.41,54551,213.186.33.99,53,17,18/03/2024 11:05:57 AM,26150,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,6233.269598470363,76.48183556405354,26150.0,0.0,26150.0,26150.0,0,0,0,0,0,26150.0,26150.0,0.0,26150.0,26150.0,0,0,0,0,0,16,0.0,76.48183556405354,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-51096-17,51.210.97.41,51096,213.186.33.99,53,17,18/03/2024 11:00:39 AM,5226,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26406.429391504018,382.70187523918867,5226.0,0.0,5226.0,5226.0,0,0,0,0,0,5226.0,5226.0,0.0,5226.0,5226.0,0,0,0,0,0,16,0.0,382.70187523918867,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37391-17,51.210.97.41,37391,213.186.33.99,53,17,18/03/2024 10:54:38 AM,3701,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,37287.219670359365,540.3944879762226,3701.0,0.0,3701.0,3701.0,0,0,0,0,0,3701.0,3701.0,0.0,3701.0,3701.0,0,0,0,0,0,16,0.0,540.3944879762226,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-64.62.197.187-80-16485-6,64.62.197.187,16485,51.210.97.41,80,6,18/03/2024 11:09:45 AM,280592,4,4,219.0,297.0,219.0,0.0,54.75,109.5,297.0,0.0,74.25,148.5,1838.9690368934253,28.511147858812794,40084.57142857143,68326.68028634481,140106.0,3.0,140450.0,46816.66666666667,81083.64915526022,140444.0,3.0,140486.0,46828.66666666667,80843.84550683702,140179.0,36.0,0,0,0,0,80,96,14.255573929406397,14.255573929406397,0.0,297.0,57.333333333333336,115.42638346582639,13323.25,0,1,0,0,0,0,0,0,1.0,64.5,54.75,74.25,0,0,0,0,0,0,4,219,4,297,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-48552-17,51.210.97.41,48552,213.186.33.99,53,17,18/03/2024 11:11:54 AM,5211,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26482.44099021301,383.80349261178276,5211.0,0.0,5211.0,5211.0,0,0,0,0,0,5211.0,5211.0,0.0,5211.0,5211.0,0,0,0,0,0,16,0.0,383.80349261178276,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-36405-17,51.210.97.41,36405,213.186.33.99,53,17,18/03/2024 11:04:08 AM,4436,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,36744.81514878269,450.85662759242564,4436.0,0.0,4436.0,4436.0,0,0,0,0,0,4436.0,4436.0,0.0,4436.0,4436.0,0,0,0,0,0,16,0.0,450.85662759242564,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-36044-17,51.210.97.41,36044,213.186.33.99,53,17,18/03/2024 11:06:13 AM,5067,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27235.05032563647,394.7108742845865,5067.0,0.0,5067.0,5067.0,0,0,0,0,0,5067.0,5067.0,0.0,5067.0,5067.0,0,0,0,0,0,16,0.0,394.7108742845865,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-49085-17,51.210.97.41,49085,213.186.33.99,53,17,18/03/2024 11:07:57 AM,4571,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,35659.59308685189,437.54101947057535,4571.0,0.0,4571.0,4571.0,0,0,0,0,0,4571.0,4571.0,0.0,4571.0,4571.0,0,0,0,0,0,16,0.0,437.54101947057535,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54843-17,51.210.97.41,54843,213.186.33.99,53,17,18/03/2024 11:07:05 AM,5351,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30461.595963371332,373.76191366099795,5351.0,0.0,5351.0,5351.0,0,0,0,0,0,5351.0,5351.0,0.0,5351.0,5351.0,0,0,0,0,0,16,0.0,373.76191366099795,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-48982-17,51.210.97.41,48982,213.186.33.99,53,17,18/03/2024 10:57:55 AM,3546,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,38917.089678510994,564.0157924421884,3546.0,0.0,3546.0,3546.0,0,0,0,0,0,3546.0,3546.0,0.0,3546.0,3546.0,0,0,0,0,0,16,0.0,564.0157924421884,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-38019-17,51.210.97.41,38019,213.186.33.99,53,17,18/03/2024 11:12:14 AM,5216,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26457.055214723925,383.4355828220859,5216.0,0.0,5216.0,5216.0,0,0,0,0,0,5216.0,5216.0,0.0,5216.0,5216.0,0,0,0,0,0,16,0.0,383.4355828220859,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-56887-17,51.210.97.41,56887,213.186.33.99,53,17,18/03/2024 10:57:03 AM,5350,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30467.28971962617,373.8317757009346,5350.0,0.0,5350.0,5350.0,0,0,0,0,0,5350.0,5350.0,0.0,5350.0,5350.0,0,0,0,0,0,16,0.0,373.8317757009346,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-60085-17,51.210.97.41,60085,213.186.33.99,53,17,18/03/2024 11:01:16 AM,5219,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26441.847097145048,383.2151753209427,5219.0,0.0,5219.0,5219.0,0,0,0,0,0,5219.0,5219.0,0.0,5219.0,5219.0,0,0,0,0,0,16,0.0,383.2151753209427,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,18/03/2024 11:00:34 AM,10350230,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864648418440943,3450076.6666666665,2987886.167778875,5192885.0,24.0,5192909.0,2596454.5,3671907.2268591565,5192885.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0.2898486313830707,0.09661621046102357,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,24.0,0.0,24.0,24.0,5175103.0,25147.545566118377,5192885.0,5157321.0,No Label
213.186.33.99-51.210.97.41-53-47404-17,51.210.97.41,47404,213.186.33.99,53,17,18/03/2024 10:56:18 AM,10510,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15509.039010466222,190.29495718363464,10510.0,0.0,10510.0,10510.0,0,0,0,0,0,10510.0,10510.0,0.0,10510.0,10510.0,0,0,0,0,0,16,0.0,190.29495718363464,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-44379-17,51.210.97.41,44379,213.186.33.99,53,17,18/03/2024 11:08:37 AM,5328,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25900.9009009009,375.37537537537537,5328.0,0.0,5328.0,5328.0,0,0,0,0,0,5328.0,5328.0,0.0,5328.0,5328.0,0,0,0,0,0,16,0.0,375.37537537537537,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54155-17,51.210.97.41,54155,213.186.33.99,53,17,18/03/2024 11:11:50 AM,5291,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26082.026082026085,378.000378000378,5291.0,0.0,5291.0,5291.0,0,0,0,0,0,5291.0,5291.0,0.0,5291.0,5291.0,0,0,0,0,0,16,0.0,378.000378000378,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-75.87.169.127-23-64220-6,75.87.169.127,64220,51.210.97.41,23,6,18/03/2024 11:12:13 AM,28,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,44,0.0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-103.113.228.82-445-57452-6,103.113.228.82,57452,51.210.97.41,445,6,18/03/2024 11:05:03 AM,1346058,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457460228311113,269211.6,368581.21318279364,673862.0,27.0,672141.0,672141.0,0.0,672141.0,672141.0,1346058.0,448686.0,388551.1490820739,673922.0,27.0,0,0,0,0,60,92,1.4858200761037044,2.9716401522074087,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-58632-17,51.210.97.41,58632,213.186.33.99,53,17,18/03/2024 11:08:01 AM,5303,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30737.31849896285,377.14501225721284,5303.0,0.0,5303.0,5303.0,0,0,0,0,0,5303.0,5303.0,0.0,5303.0,5303.0,0,0,0,0,0,16,0.0,377.14501225721284,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
